,Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2017,Tot_Dsg_Unts_2017,Tot_Clms_2017,Tot_Benes_2017,Avg_Spnd_Per_Dsg_Unt_Wghtd_2017,Avg_Spnd_Per_Clm_2017,Avg_Spnd_Per_Bene_2017,Outlier_Flag_2017,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Chg_Avg_Spnd_Per_Dsg_Unt_20_21,CAGR_Avg_Spnd_Per_Dsg_Unt_17_21
49,AMNESTEEM,Isotretinoin,1,Mylan,114756.8,15210.0,336.0,210.0,7.532657372,341.5380952,546.4609524,1.0,276071.72,42392.0,933.0,442.0,6.498061552,295.896806,624.5966516,0.0,388757.38,64145.0,1397.0,608.0,6.050816982,278.2801575,639.4035855,0.0,372044.64,75560.0,1665.0,704.0,4.922480673,223.4502342,528.4725,0.0,480559.67,99250.0,2264,872.0,4.822398943,212.2613383,551.100539,0,-0.020331564,-0.105503325
50,AMOXAPINE,Amoxapine,1,Actavis/Teva,687191.6,736465.0,9997.0,1739.0,0.961415005,68.73978194,395.1648074,0.0,220879.36,226731.0,3126.0,826.0,1.006511733,70.65878439,267.4084262,0.0,315060.83,315098.5,4047.0,818.0,1.011839306,77.85046454,385.1599389,0.0,223170.28,215375.0,2934.0,683.0,1.063221748,76.06349012,326.7500439,0.0,192816.21,166431.5,2271,462.0,1.1950791,84.90365918,417.3511039,0,0.124016793,0.055896715
51,AMPHOTERICIN B,Amphotericin B,1,X-Gen Pharmaceu,203103.78,183014.13,1180.0,297.0,1.109771032,172.1218475,683.8511111,0.0,230884.89,129803.5,1032.0,266.0,1.778726229,223.7256686,867.9883083,0.0,125991.06,27100.99,500.0,177.0,4.648946773,251.98212,711.8138983,0.0,120971.18,16729.57,467.0,149.0,7.230979637,259.0389293,811.8871141,0.0,87641.35,24535.0,379,112.0,3.572094966,231.2436676,782.5120536,0,-0.506001241,0.339437344
52,AMPICILLIN TRIHYDRATE,Ampicillin Trihydrate,1,Sandoz,733614.11,2700012.4,87695.0,67695.0,0.27142887,8.365518103,10.83705015,0.0,1415281.72,3466371.0,116905.0,88783.0,0.408280852,12.10625482,15.94090896,0.0,1658972.03,3585445.0,122268.0,93205.0,0.46270179,13.56832556,17.79917419,0.0,1529884.59,3101065.428,103460.0,77087.0,0.493341478,14.78720849,19.8462074,0.0,1451238.28,2939664.0,99517,75081.0,0.493674966,14.58281781,19.32896845,0,0.000675977,0.161304922
53,AMRIX,Cyclobenzaprine HCl,1,Teva USA,8216074.36,248453.0,6447.0,1691.0,33.07457254,1274.402724,4858.707487,0.0,7021355.99,192886.0,4959.0,1115.0,36.4079636,1415.881426,6297.18026,0.0,3025391.68,76909.0,1884.0,583.0,39.35640301,1605.834225,5189.351081,0.0,1243842.52,29744.0,657.0,124.0,41.83900864,1893.215403,10030.98807,0.0,844797.58,18077.0,370,78.0,46.93437973,2283.236703,10830.73821,0,0.121785177,0.091438353
54,ANAFRANIL,Clomipramine HCl,1,Mallinckrodt Ph,1757729.19,50572.0,498.0,73.0,34.74273604,3529.576687,24078.48206,0.0,1681323.99,46922.0,469.0,70.0,35.84940743,3584.912559,24018.91414,0.0,1508652.57,41919.0,441.0,82.0,35.9674621,3420.980884,18398.20207,0.0,1390951.01,39293.0,416.0,69.0,35.40799415,3343.632236,20158.71029,0.0,1302136.99,35348.0,341,54.0,36.85904306,3818.583548,24113.64796,0,0.040980828,0.014892422
55,ANALPRAM HC*,Hydrocortisone/Pramoxine,1,Sebela Pharmace*,99316.31,17672.55,401.0,298.0,5.977111748,247.671596,333.2762081,0.0,92139.73,17035.4,310.0,225.0,5.769532821,297.2249355,409.5099111,0.0,25963.2,4667.6,83.0,69.0,5.842348735,312.8096386,376.2782609,0.0,22767.28,3790.8,64.0,46.0,6.143016358,355.73875,494.9408696,1.0,21196.32,3331.4,55,45.0,6.57840306,385.3876364,471.0293333,1,0.070875068,0.024253074
56,ANASPAZ,Hyoscyamine Sulfate,1,B.F Ascher & Co,11767.52,54360.0,608.0,314.0,0.216473878,19.35447368,37.47617834,0.0,6513.74,28660.0,427.0,216.0,0.227276343,15.25466042,30.1562037,0.0,4760.85,21025.0,327.0,178.0,0.226437574,14.55917431,26.74634832,0.0,2809.46,10883.0,162.0,75.0,0.258151245,17.34234568,37.45946667,0.0,3406.57,12430.0,175,62.0,0.274060338,19.46611429,54.94467742,0,0.061627023,0.060742996
57,ANUCORT-HC,Hydrocortisone Acetate,1,Cosette Pharmac,18621.65,1659.0,80.0,40.0,11.22462327,232.770625,465.54125,0.0,2926.06,321.0,15.0,14.0,9.115451713,195.0706667,209.0042857,1.0,4562.97,434.0,13.0,13.0,10.51375576,350.9976923,350.9976923,1.0,4782.32,539.0,30.0,19.0,8.87257885,159.4106667,251.7010526,1.0,11546.0,1327.0,51,48.0,8.700828938,226.3921569,240.5416667,0,-0.019357384,-0.061688122
58,ANUSOL-HC,Hydrocortisone,1,Salix Pharmaceu,127302.34,45330.7,1352.0,919.0,2.808302982,94.1585355,138.5226768,0.0,84494.42,25482.15,745.0,543.0,3.315827746,113.4153289,155.6066667,0.0,57452.59,16281.7,455.0,313.0,3.528660398,126.2694286,183.5546006,0.0,37089.98,9580.0,234.0,153.0,3.871605428,158.504188,242.4181699,0.0,23747.42,5820.0,139,102.0,4.080312715,170.8447482,232.8178431,0,0.053907169,0.097898955
59,APEXICON E,Diflorasone Diacet/Emollient,1,Sandoz,575041.02,42030.0,722.0,391.0,13.68168023,796.4557064,1470.693146,1.0,415286.0,27540.0,485.0,268.0,15.07937545,856.2597938,1549.574627,1.0,320572.64,19770.0,363.0,196.0,16.21510572,883.1202204,1635.574694,1.0,297177.86,16680.0,303.0,155.0,17.81641847,980.7850165,1917.276516,0.0,223447.25,12390.0,222,128.0,18.03448345,1006.519144,1745.681641,0,0.012239553,0.071497268
60,APLENZIN,Bupropion HBr,1,Bausch Health U,7488654.56,83117.0,1946.0,324.0,92.00343308,3848.229476,23113.13136,0.0,8542405.74,87237.0,2177.0,372.0,99.78580271,3923.934653,22963.45629,0.0,10836430.96,109123.0,2894.0,504.0,101.0075578,3744.447464,21500.85508,0.0,14066001.75,131565.0,3409.0,527.0,108.1776155,4126.13721,26690.70541,0.0,15275568.29,133254.0,3477,575.0,115.3210617,4393.318461,26566.20572,0,0.066034421,0.058098624
61,APOKYN,Apomorphine HCl,1,US World/Supern,78849391.87,226503.0,3624.0,1037.0,348.1163246,21757.55846,76036.05773,0.0,91377703.3,260042.0,4136.0,1187.0,351.395941,22093.25515,76982.05838,0.0,97842530.32,264890.0,4423.0,1227.0,369.3704191,22121.30462,79741.2635,0.0,107272822.7,279717.0,4543.0,1097.0,383.5048377,23612.77189,97787.44092,0.0,91670090.42,223699.0,3688,884.0,409.7921333,24856.31519,103699.1973,0,0.068544887,0.041621191
62,ARALAST NP,Alpha-1-Proteinase Inhibitor,1,Baxalta US Inc.,37207404.5,69329303.0,4377.0,345.0,0.536425359,8500.663582,107847.5493,0.0,38921231.87,70265605.8,4265.0,366.0,0.553745413,9125.728457,106342.1636,0.0,39833046.38,70471346.0,4199.0,337.0,0.56508068,9486.317309,118198.9507,0.0,38910884.25,68333900.0,3941.0,312.0,0.569473066,9873.35302,124714.3726,0.0,39351752.95,67061850.0,3811,361.0,0.58662758,10325.83389,109007.6259,0,0.030123487,0.022617674
63,ARANELLE,Norethindrone-Ethin. Estradiol,1,Teva USA,24912.71,29064.0,800.0,106.0,0.857167286,31.1408875,235.025566,0.0,25238.04,28840.0,738.0,109.0,0.875105409,34.19788618,231.5416514,0.0,30632.05,32895.0,753.0,129.0,0.93120687,40.68001328,237.4577519,0.0,29320.55,31332.0,718.0,105.0,0.935802055,40.83642061,279.2433333,0.0,26430.58,28635.0,622,105.0,0.923016588,42.49289389,251.7198095,0,-0.013662577,0.018675778
64,ARANESP,Darbepoetin Alfa In Polysorbat,1,Amgen,48046367.53,31088.88,33359.0,7004.0,1624.369557,1440.282009,6859.846878,0.0,49085276.64,30600.835,31689.0,6664.0,1693.440323,1548.968937,7365.737791,0.0,49300464.44,28382.017,27669.0,6164.0,1847.423082,1781.794226,7998.128559,0.0,53121165.16,27043.16,25043.0,5779.0,2127.753513,2121.198146,9192.103333,0.0,50716091.04,24632.72,22268,5130.0,2298.236481,2277.53238,9886.177591,0,0.080123457,0.090630071
65,ARAVA,Leflunomide,1,Sanofi-Aventis,1348931.0,35030.0,719.0,155.0,38.48589142,1876.121001,8702.780645,0.0,1074997.87,27900.0,575.0,127.0,38.52051758,1869.561513,8464.550158,0.0,1023145.13,25764.0,509.0,111.0,39.70275234,2010.10831,9217.523694,0.0,941808.36,22280.0,476.0,100.0,42.28514033,1978.588992,9418.0836,0.0,852155.43,18833.0,395,94.0,45.25283765,2157.355519,9065.483298,0,0.070182984,0.041324453
66,ARISTADA,Aripiprazole Lauroxil,1,Alkermes Inc,68762018.96,94700.855,33999.0,5936.0,726.0554524,2022.471807,11583.89807,0.0,112271065.8,146076.277,49839.0,8334.0,768.8476542,2252.674929,13471.45018,0.0,160406098.8,194056.37,64806.0,10992.0,827.1982979,2475.173576,14592.9857,0.0,203135526.9,232934.374,76175.0,11836.0,872.7116152,2666.695463,17162.51495,0.0,230380653.3,252931.683,82292,12813.0,911.6010085,2799.551029,17980.22737,0,0.044561563,0.058543602
67,ARIXTRA,Fondaparinux Sodium,1,Mylan Instituti,1160552.51,6125.2,306.0,64.0,194.364651,3792.655261,18133.63297,0.0,865591.6,4560.8,207.0,39.0,196.1424309,4181.601932,22194.65641,0.0,643513.36,3390.6,156.0,30.0,203.8421125,4125.085641,21450.44533,0.0,632610.86,3351.7,143.0,30.0,189.647439,4423.852168,21087.02867,0.0,431028.18,2298.0,109,21.0,185.4932129,3954.386973,20525.15143,0,-0.021904994,-0.011611497
68,ARMOUR THYROID,"Thyroid,Pork",1,Forest/Allergan,11431083.81,14924383.25,233252.0,50876.0,0.793429881,49.00744178,224.6851916,0.0,13684930.26,16322064.98,259182.0,57410.0,0.866679092,52.80046554,238.371891,0.0,16542424.4,17649074.71,275432.0,61102.0,0.968139098,60.05992187,270.7345815,0.0,18362527.48,18695180.96,277400.0,62479.0,1.013187464,66.1951243,293.8991898,0.0,21209388.05,20281004.29,293816,67080.0,1.076913811,72.18595328,316.1805016,0,0.062896897,0.079364422
69,AROMASIN,Exemestane,1,Pharmaci/Pfizer,2575186.68,83234.0,1713.0,341.0,30.93911959,1503.31972,7551.867097,0.0,2614908.9,73961.0,1483.0,305.0,35.35523992,1763.25617,8573.471803,0.0,2458619.76,69718.0,1420.0,283.0,35.26520784,1731.422366,8687.702332,0.0,2358708.13,66676.0,1361.0,257.0,35.37566936,1733.069897,9177.852646,0.0,1845636.26,52034.0,1050,216.0,35.4698132,1757.748819,8544.612315,0,0.00266126,0.034755486
70,ARTHROTEC 50,Diclofenac Sodium/Misoprostol,1,Pharmaci/Pfizer,521114.23,74059.0,866.0,210.0,7.036474028,601.7485335,2481.496333,0.0,492473.92,61521.0,670.0,162.0,8.004972611,735.0357015,3039.962469,0.0,341239.27,42271.0,505.0,107.0,8.072656668,675.7213267,3189.152056,0.0,315929.14,39302.0,439.0,95.0,8.038500331,719.6563554,3325.569895,0.0,260099.95,32315.0,369,85.0,8.048892155,704.8779133,3059.999412,0,0.001292757,0.034177905
71,ARTHROTEC 75,Diclofenac Sodium/Misoprostol,1,Pharmaci/Pfizer,1672144.2,237924.0,2694.0,586.0,7.028060221,620.6919822,2853.488396,0.0,1525182.13,189413.0,2055.0,467.0,8.052151278,742.1810852,3265.914625,0.0,1286821.59,160469.0,1706.0,386.0,8.019128866,754.2916706,3333.734689,0.0,1119351.75,140016.0,1481.0,343.0,7.994455991,755.8080689,3263.416181,0.0,846830.82,103015.0,1072,253.0,8.220461292,789.9541231,3347.157391,0,0.028270254,0.039956512
72,ASCOMP WITH CODEINE,Codeine/Butalbital/Asa/Caffein,1,Breckenridge,1548854.29,1209108.0,14220.0,2813.0,1.2809892,108.9208362,550.6058621,0.0,1588482.81,1088306.0,12948.0,2624.0,1.459592073,122.6817122,605.3669245,0.0,1629974.65,1024822.0,12723.0,2647.0,1.590495374,128.112446,615.7818852,0.0,1786903.42,1132632.0,14214.0,2822.0,1.577655779,125.7143253,633.2046138,0.0,1290770.12,782276.0,9603,1829.0,1.650018817,134.4132167,705.7245052,0,0.045867444,0.06533417
73,ASHLYNA,L-Norgest/E.Estradiol-E.Estrad,1,Glenmark Pharma,244842.99,172701.0,1935.0,911.0,1.417727691,126.533845,268.7628869,0.0,302161.32,212726.0,2379.0,1068.0,1.42042496,127.0119042,282.9225843,0.0,312904.52,214986.0,2388.0,966.0,1.455464635,131.0320436,323.9177226,0.0,266590.62,200931.0,2202.0,937.0,1.326776953,121.0674932,284.5150694,0.0,117247.6,104604.0,1148,505.0,1.120871095,102.1320558,232.1734654,0,-0.15519252,-0.057045555
74,ATELVIA,Risedronate Sodium,1,Actavis/Allerga,2577917.49,44870.0,8063.0,1524.0,57.45303076,319.7218765,1691.546909,0.0,1404219.85,22364.0,3908.0,813.0,62.78929753,359.3193066,1727.207688,0.0,910045.23,13983.286,2340.0,447.0,65.08092805,388.908218,2035.895369,0.0,606173.47,9402.0,1481.0,280.0,64.47282174,409.3001148,2164.90525,0.0,398803.89,6024.0,912,198.0,66.20250498,437.2849671,2014.161061,0,0.026828099,0.036073033
75,AUBAGIO,Teriflunomide,1,Sanofi-Aventis,563479718.6,2567952.0,73871.0,10501.0,219.4276297,7627.888057,53659.62467,0.0,627062230.1,2633511.0,76549.0,10529.0,238.1088121,8191.644961,59555.72515,0.0,716372793.5,2841470.0,80986.0,10710.0,252.1129012,8845.637437,66888.21601,0.0,778201329.3,2935690.0,78610.0,10386.0,265.0819945,9899.52079,74927.9154,0.0,724520395.0,2567158.09,75327,9676.0,282.226601,9618.335989,74878.0896,0,0.064676616,0.064943724
76,AUSTEDO,Deutetrabenazine,1,Teva USA,17547137.88,238637.0,3299.0,791.0,71.55643999,5318.926305,22183.48657,0.0,136444846.0,1796901.5,26673.0,4242.0,74.39783514,5115.466801,32165.21593,0.0,339693816.5,4186326.5,63892.0,8395.0,79.67824445,5316.687793,40463.82567,0.0,530460829.8,6143244.4,93443.0,10535.0,84.76217372,5676.838606,50352.23824,0.0,666002295.3,7245162.0,111686,12695.0,90.24322891,5963.167231,52461.77986,0,0.064663929,0.05972084
77,AUTOSHIELD DUO PEN NEEDLE,"Pen Needle,Dual Safety,Diabetc",1,Bd Diabetes,9471343.95,14559792.35,141783.0,35710.0,0.65051367,66.80168955,265.2294581,0.0,12151676.43,17749208.68,176013.0,44936.0,0.684632011,69.03851664,270.421854,0.0,15676248.76,21643529.68,216689.0,53424.0,0.724292618,72.34446031,293.4308318,0.0,17366977.84,22768014.8,224616.0,53061.0,0.762779627,77.31852513,327.302121,0.0,18192333.6,22617775.67,221216,52197.0,0.804337874,82.2378743,348.5321685,0,0.054482639,0.054497424
78,AUTOSHIELD PEN NEEDLE,"Pen Needle, Diabetic, Safety",1,Bd Diabetes,18956.06,39646.0,300.0,141.0,0.477883489,63.18686667,134.4401418,0.0,10683.92,22523.0,156.0,87.0,0.474070237,68.48666667,122.8036782,0.0,4445.79,9130.0,66.0,36.0,0.486826306,67.36045455,123.4941667,0.0,3849.55,7950.0,59.0,36.0,0.484119476,65.24661017,106.9319444,0.0,4359.48,8850.0,75,26.0,0.49267027,58.1264,167.6723077,0,0.017662571,0.007647386
79,AUVI-Q,Epinephrine,1,"Kaleo, Inc.",1825095.74,808.0,319.0,298.0,2258.702178,5721.30326,6124.482349,0.0,5958670.54,2464.0,996.0,894.0,2418.028087,5982.600944,6665.179575,0.0,4052672.51,1647.0,666.0,571.0,2460.575848,6085.093859,7097.500018,0.0,3041274.33,1233.0,509.0,423.0,2466.25091,5974.998684,7189.77383,0.0,3079706.22,1258.0,558,488.0,2448.021443,5519.186774,6310.873402,0,-0.00739157,0.020326254
80,AVALIDE,Irbesartan/Hydrochlorothiazide,1,Sanofi-Aventis,1847944.08,255818.0,4442.0,848.0,7.247197622,416.0162269,2179.17934,0.0,1665764.33,225534.0,3793.0,747.0,7.426609962,439.168028,2229.938862,0.0,1661561.91,219786.0,3646.0,813.0,7.59481474,455.7218623,2043.741587,0.0,1577433.96,194167.0,3075.0,619.0,8.164997968,512.9866537,2548.358578,0.0,1371162.13,159874.0,2314,547.0,8.622150943,592.550618,2506.694936,0,0.055989356,0.044386813
81,AVAPRO,Irbesartan,1,Sanofi-Aventis,4737505.95,736425.0,13092.0,2495.0,6.496079476,361.8626604,1898.79998,0.0,4560153.99,698690.0,11790.0,2388.0,6.597867747,386.7815089,1909.612224,0.0,4994001.87,768467.0,12973.0,3432.0,6.566244347,384.9535088,1455.12875,0.0,4644110.74,661928.0,9805.0,2212.0,7.10085716,473.6471943,2099.507568,0.0,4168422.28,559600.0,7858,1780.0,7.528919337,530.4686027,2341.81027,0,0.06028317,0.037576982
82,AVASTIN,Bevacizumab,1,"Genentech, Inc.",23968609.54,124349.044,3958.0,792.0,192.7526644,6055.73763,30263.39588,0.0,22502676.12,111042.0,3772.0,758.0,202.6501335,5965.714772,29686.90781,0.0,21393130.17,103911.0,3652.0,706.0,205.8793599,5857.921733,30301.88409,0.0,19931769.48,103576.8,3641.0,692.0,192.4346908,5474.256929,28803.13509,0.0,19162538.59,90813.25,3153,596.0,211.0103822,6077.557434,32151.91039,0,0.096529848,0.022882759
83,AVEED,Testosterone Undecanoate,1,Endo Pharm Inc.,431718.17,1335.0,444.0,131.0,323.384397,972.3382207,3295.55855,0.0,475879.56,1302.0,431.0,144.0,365.498894,1104.12891,3304.719167,0.0,732075.8,1842.0,611.0,196.0,397.4352877,1198.160066,3735.080612,0.0,862493.61,1992.0,664.0,209.0,432.9787199,1298.93616,4126.763684,0.0,987039.26,2046.0,682,189.0,482.4238807,1447.271642,5222.429947,0,0.11419767,0.105165793
84,AVIANE,Levonorgestrel/Ethin.Estradiol,1,Teva USA,191353.8,398620.0,9591.0,2366.0,0.48004064,19.95139193,80.87650042,0.0,137128.61,268026.0,6284.0,1649.0,0.511624283,21.82186665,83.15864767,0.0,107218.65,193592.0,4478.0,1053.0,0.553838227,23.9434234,101.8220798,0.0,106308.79,186984.0,4130.0,898.0,0.568544849,25.74062712,118.3839532,0.0,92349.43,175564.0,3622,855.0,0.526015755,25.49680563,108.0110292,0,-0.074803411,0.02312851
85,AVITA,Tretinoin,1,Mylan,10536.6,3400.0,75.0,34.0,3.099166446,140.488,309.9,0.0,10596.04,3590.0,84.0,45.0,2.951507289,126.1433333,235.4675556,0.0,6120.21,2220.0,56.0,31.0,2.757885417,109.2894643,197.426129,1.0,4973.24,2250.0,60.0,26.0,2.200916886,82.88733333,191.2784615,0.0,3245.75,1240.0,36,13.0,2.578882017,90.15972222,249.6730769,1,0.171730761,-0.044904843
86,AVODART,Dutasteride,1,GSK/ Woodward P,7134625.96,1204905.0,23314.0,6122.0,5.921318245,306.0232461,1165.407703,0.0,5131407.26,817295.0,15107.0,3335.0,6.278525208,339.6708321,1538.652852,0.0,4216427.58,653024.0,11835.0,2466.0,6.456772768,356.2676451,1709.824647,0.0,3530678.68,550206.0,9520.0,1995.0,6.417012319,370.8696092,1769.763749,0.0,3027223.04,444958.0,7469,1582.0,6.803390522,405.3049993,1913.541745,0,0.060211541,0.035325115
87,AVONEX,Interferon Beta-1a,1,Biogen-Idec,293539375.6,46005.25,41799.0,4831.0,6380.562557,7022.641106,60761.6178,0.0,269610487.5,39036.25,35038.0,4202.0,6906.669763,7694.802429,64162.41969,0.0,264706242.1,37223.5,32862.0,3937.0,7111.266864,8055.086182,67235.51996,0.0,250136077.9,34577.5,29622.0,3505.0,7234.070649,8444.267027,71365.5001,0.0,209231249.0,28233.0,25039,2962.0,7410.875534,8356.214264,70638.50404,0,0.02444058,0.038132141
88,AVONEX PEN,Interferon Beta-1a,1,Biogen-Idec,333950959.4,52318.25,47063.0,5438.0,6383.068229,7095.828132,61410.62144,0.0,313649031.9,45496.75,40576.0,4794.0,6893.877737,7729.915022,65425.32998,0.0,318310773.1,44836.5,39363.0,4592.0,7099.367103,8086.547598,69318.54815,0.0,305121803.7,42179.0,36455.0,4262.0,7233.974341,8369.820429,71591.22565,0.0,259342985.0,34899.5,31034,3637.0,7431.137553,8356.737289,71306.84219,0,0.027255172,0.038739038
89,AZACTAM,Aztreonam,1,BMS Primarycare,506106.61,87553.75,1335.0,573.0,5.658382939,379.1060749,883.2576091,1.0,562844.26,88066.5,1438.0,603.0,6.174504517,391.4076912,933.406733,1.0,488366.4,58174.5,1198.0,534.0,8.287776486,407.651419,914.5438202,1.0,309077.75,59872.0,794.0,395.0,5.819990389,389.2666877,782.4753165,1.0,338838.83,46641.8,697,312.0,8.721809044,486.138924,1086.021891,1,0.498595094,0.114239524
90,AZASAN,Azathioprine,1,Salix Pharmaceu,1322658.95,123472.0,1919.0,528.0,10.59193047,689.243851,2505.03589,0.0,1436069.05,125100.0,2000.0,555.0,11.30277879,718.034525,2587.511802,0.0,1587308.76,132388.0,2113.0,561.0,11.66493222,751.2109607,2829.42738,0.0,1899876.63,148776.0,2411.0,633.0,12.57165334,788.0035794,3001.384882,0.0,1475075.12,104521.0,1806,520.0,13.89432191,816.7636323,2836.682923,0,0.105210392,0.070201509
91,AZOPT,Brinzolamide,1,Alcon/Novartis,135378605.8,5096538.758,405236.0,108533.0,26.56285221,334.0734925,1247.349708,0.0,186153999.6,6489707.5,518720.0,143630.0,28.68449767,358.8718377,1296.066279,0.0,155221850.1,5025668.0,386342.0,101287.0,30.8858146,401.7731701,1532.495286,0.0,146269112.0,4477609.0,332804.0,84859.0,32.66678981,439.5052705,1723.672351,0.0,82836640.64,2366688.0,180138,59040.0,35.00108195,459.8510067,1403.059631,0,0.071457654,0.071400121
92,AZOR,Amlodipine Bes/Olmesartan Med,1,"Daiichi Sankyo,",14122939.09,1523595.0,34329.0,9952.0,9.288299338,411.3996647,1419.105616,0.0,6846933.73,690204.0,14114.0,2994.0,9.945948107,485.116461,2286.885013,0.0,5419762.64,516961.0,9972.0,1967.0,10.525979,543.4980586,2755.344504,0.0,4913510.95,443408.0,8017.0,1537.0,11.12798052,612.886485,3196.819096,0.0,4352589.49,368546.0,6701,1256.0,11.84923101,649.5432756,3465.437492,0,0.06481414,0.062768053
93,AZULFIDINE,Sulfasalazine,1,Pharmaci/Pfizer,394207.85,263857.0,1090.0,284.0,1.497194272,361.658578,1388.05581,0.0,413504.07,243232.0,1001.0,253.0,1.707053085,413.090979,1634.403439,0.0,368430.23,216631.0,848.0,226.0,1.70298577,434.4696109,1630.222257,0.0,387389.51,235250.0,1035.0,383.0,1.655199201,374.2893816,1011.460862,0.0,579870.87,360474.0,1982,735.0,1.624750498,292.568552,788.9399592,0,-0.018395794,0.020650683
94,AZURETTE,Desog-E.Estradiol/E.Estradiol,1,Mayne Pharma In,66173.72,89460.0,1906.0,497.0,0.739701766,34.71863589,133.1463179,0.0,54216.75,58548.0,1353.0,348.0,0.926022238,40.07150776,155.7952586,0.0,46960.92,43904.0,929.0,219.0,1.069627369,50.54996771,214.4334247,0.0,37559.58,34888.0,714.0,169.0,1.0765759,52.60445378,222.2460355,0.0,29157.44,31052.0,646,147.0,0.938987505,45.13535604,198.349932,0,-0.127801853,0.06145305
95,B-D SINGLE USE ALCOHOL SWAB,Alcohol Antiseptic Pads,1,Becton Dickinso,2395.67,70900.0,668.0,194.0,0.033789422,3.586332335,12.34881443,0.0,1778.02,57420.0,524.0,156.0,0.030965169,3.393167939,11.3975641,0.0,2229.66,72250.0,669.0,145.0,0.030860346,3.332825112,15.37696552,0.0,9788.2,297821.0,2610.0,678.0,0.03286605,3.750268199,14.43687316,0.0,6386.46,202160.0,1699,550.0,0.031591116,3.758952325,11.61174546,0,-0.038791837,-0.016677329
96,BCG (TICE STRAIN),BCG Live,1,Merck Sharp & D,508294.92,3412.0,900.0,567.0,148.9727198,564.7721333,896.4637037,0.0,599459.11,3761.0,1033.0,623.0,159.3882239,580.3089158,962.2136597,0.0,363601.07,2276.0,686.0,442.0,159.7544244,530.0307143,822.6268552,0.0,371363.73,2341.0,630.0,410.0,158.6346561,589.4662381,905.7651951,0.0,395987.35,2448.0,668,430.0,161.7595384,592.7954341,920.900814,0,0.01969861,0.020800298
97,BACITRACIN-POLYMYXIN,Bacitracin/Polymyxin B Sulfate,1,Bausch Health U,384623.3,83131.5,22927.0,18348.0,4.626685432,16.77599773,20.96268258,0.0,465607.77,105177.5,28667.0,22077.0,4.426876186,16.24194265,21.09017394,0.0,616389.55,132900.5,36408.0,28127.0,4.63797766,16.93005795,21.91451452,0.0,631106.06,133854.5,36073.0,25620.0,4.714866217,17.49524742,24.63333568,0.0,566251.27,136298.5,36524,26287.0,4.154493777,15.50353932,21.54111424,0,-0.118852246,-0.026553619
98,BACTRIM DS,Sulfamethoxazole/Trimethoprim,1,Caraco Pharma I,27829.37,11067.0,291.0,176.0,2.514626367,95.63357388,158.1214205,0.0,27347.14,10731.0,330.0,224.0,2.548424192,82.87012121,122.0854464,0.0,25218.17,9893.0,324.0,217.0,2.549092288,77.83385803,116.212765,0.0,28371.04,11351.0,324.0,187.0,2.499430887,87.56493827,151.7167914,0.0,19870.05,8022.0,208,139.0,2.476944652,95.52908654,142.95,0,-0.008996542,-0.003767491
99,BALZIVA,Norethindrone-Ethin. Estradiol,1,Teva USA,60850.31,84649.0,2169.0,401.0,0.718854446,28.05454587,151.746409,0.0,63662.13,86525.0,2017.0,382.0,0.735765732,31.56278136,166.6547906,0.0,68718.18,82531.0,1819.0,335.0,0.832634768,37.7779989,205.1288955,0.0,69275.57,77847.0,1529.0,286.0,0.889893894,45.30776324,242.2222727,0.0,68717.56,78596.0,1472,317.0,0.874313706,46.683125,216.7746372,0,-0.017507918,0.050162681
100,BAND-AID GAUZE PADS,Gauze Bandage,1,J&J Cons Prod,986.34,9240.0,122.0,65.0,0.106746753,8.084754098,15.17446154,0.0,1410.72,11991.0,210.0,151.0,0.117648236,6.717714286,9.342516556,0.0,1791.11,17646.0,199.0,99.0,0.101502324,9.000552764,18.0920202,0.0,3095.67,23960.0,608.0,495.0,0.129201586,5.0915625,6.253878788,0.0,2609.64,21488.0,534,421.0,0.121446389,4.886966292,6.198669834,0,-0.06002401,0.0327792
